CampaignID,CampaignName,StartDate,EndDate,Channel,Spend,LeadsGenerated,Conversions,RevenueGenerated,Clicks,Impressions
CAMP08836,Summer Sale,2024-08-02,2024-08-09,Influencer,18671.77,880,225,16867.55,16448,164480
CAMP08837,Festive Ads,2024-08-13,2024-09-03,Event,5383.84,65,6,1061.37,14745,117960
CAMP08838,Festive Ads,2024-11-24,2024-12-08,Social Media,15303.23,1292,159,27573.82,1381,12429
CAMP08839,Festive Ads,2024-04-19,2024-05-19,Influencer,9931.93,4480,145,15448.57,6418,115524
CAMP08840,Summer Sale,2024-09-07,2024-09-21,Email,1102.82,1379,368,88466.82,14600,160600
CAMP08841,Brand Awareness,2024-01-21,2024-02-15,Event,6419.67,349,22,4058.8,12755,242345
CAMP08842,Product Launch,2024-05-24,2024-06-02,Email,7348.61,1564,104,12786.57,15887,111209
CAMP08843,Email Blast,2024-04-04,2024-04-12,Social Media,16287.85,1767,382,26289.68,6879,137580
CAMP08844,Product Launch,2024-11-06,2024-12-06,Event,17068.34,1180,99,26689.01,9677,145155
CAMP08845,Festive Ads,2024-10-03,2024-10-12,Social Media,14386.64,285,30,3665.48,8432,75888
CAMP08846,Influencer Boost,2024-10-04,2024-10-11,Event,7429.62,674,181,33793.83,19751,375269
CAMP08847,Summer Sale,2024-07-18,2024-07-28,Influencer,19477.56,2433,184,10524.28,17114,222482
CAMP08848,Winter Sale,2024-08-04,2024-08-13,Social Media,16434.07,2428,113,10467.09,14635,160985
CAMP08849,Festive Ads,2024-08-28,2024-09-14,Event,10100.53,1896,247,62704.68,16094,112658
CAMP08850,Festive Ads,2024-03-13,2024-04-06,Event,16456.06,117,35,1964.9,14620,190060
CAMP08851,Summer Sale,2024-06-10,2024-07-10,Influencer,8159.47,1613,362,90534.06,3718,48334
CAMP08852,Summer Sale,2024-02-20,2024-03-02,Email,16176.88,4295,377,24522.1,10986,153804
CAMP08853,Brand Awareness,2024-11-11,2024-11-27,Influencer,5098.97,3824,318,71158.27,10315,154725
CAMP08854,Winter Sale,2024-11-03,2024-11-11,Email,12634.47,2859,426,44608.03,18949,94745
CAMP08855,Email Blast,2024-03-16,2024-03-25,Event,17290.7,2411,158,27833.31,12956,207296
CAMP08856,Winter Sale,2024-09-13,2024-10-08,Email,11592.71,3606,121,10161.03,19280,250640
CAMP08857,Summer Sale,2024-11-10,2024-12-04,Influencer,19167.22,4477,34,4174.05,3453,27624
CAMP08858,Product Launch,2024-12-20,2024-12-31,Event,5918.06,3662,46,13738.19,3520,52800
CAMP08859,Brand Awareness,2024-10-24,2024-11-22,Email,2124.88,4463,326,38755.38,2454,41718
CAMP08860,Festive Ads,2024-01-15,2024-02-03,Social Media,5207.41,512,33,2707.86,8189,122835
CAMP08861,Email Blast,2024-01-09,2024-01-22,Event,9721.78,612,110,14198.5,17215,223795
CAMP08862,Influencer Boost,2024-02-03,2024-02-17,Event,10989.5,3827,798,114152.49,5117,92106
CAMP08863,Winter Sale,2024-10-12,2024-10-22,Influencer,8269.31,730,144,19913.76,15795,126360
CAMP08864,Email Blast,2024-07-30,2024-08-12,Email,10406.58,3563,34,7707.47,2649,21192
CAMP08865,Festive Ads,2024-06-20,2024-07-06,Social Media,6211.29,1324,244,25244.58,6977,118609
CAMP08866,Brand Awareness,2024-05-29,2024-06-04,Social Media,16471.44,1613,64,7069.1,65,910
CAMP08867,Brand Awareness,2024-02-10,2024-02-19,Influencer,15560.49,2341,503,57793.55,3471,69420
CAMP08868,Festive Ads,2024-11-23,2024-12-14,Social Media,16251.6,303,59,5691.02,10471,157065
CAMP08869,Product Launch,2024-04-27,2024-05-20,Event,4367.57,4725,996,222390.82,6519,97785
CAMP08870,Influencer Boost,2024-11-23,2024-12-07,Influencer,17039.46,309,50,13336.99,2992,29920
CAMP08871,Winter Sale,2024-11-14,2024-12-10,Email,950.54,4841,556,69264.77,14384,258912
CAMP08872,Festive Ads,2024-01-17,2024-02-10,Email,14241.19,777,133,12960.45,6668,66680
CAMP08873,Product Launch,2024-09-22,2024-10-11,Social Media,3099.61,3806,473,118639.67,5009,95171
CAMP08874,Winter Sale,2024-11-25,2024-12-06,Email,1032.3,3381,830,74795.46,485,8730
CAMP08875,Summer Sale,2024-05-30,2024-06-18,Email,5834.59,3974,1003,73901.62,12363,173082
CAMP08876,Festive Ads,2024-04-20,2024-05-11,Email,3759.83,3593,218,17806.76,3865,61840
CAMP08877,Winter Sale,2024-02-21,2024-03-12,Event,5663.2,1653,170,18389.43,12520,225360
CAMP08878,Summer Sale,2024-10-17,2024-11-08,Event,15286.62,2544,730,95124.76,10686,53430
CAMP08879,Product Launch,2024-09-03,2024-09-14,Event,9946.34,3551,193,44390.09,19152,306432
CAMP08880,Influencer Boost,2024-07-05,2024-07-31,Influencer,11422.1,1307,299,57712.17,16695,283815
CAMP08881,Email Blast,2024-02-15,2024-03-07,Influencer,17608.86,1455,262,38985.33,3689,33201
CAMP08882,Brand Awareness,2024-03-28,2024-04-11,Influencer,13532.06,2550,514,79904.97,1156,11560
CAMP08883,Product Launch,2024-08-10,2024-09-06,Social Media,16036.4,4707,1382,197229.1,8481,59367
CAMP08884,Brand Awareness,2024-08-25,2024-09-08,Email,5146.34,4161,361,66435.32,3695,40645
CAMP08885,Summer Sale,2024-06-28,2024-07-20,Influencer,3909.74,611,26,2245.04,6108,67188
CAMP08886,Influencer Boost,2024-12-30,2025-01-24,Event,13359.56,2189,439,27259.38,426,5112
CAMP08887,Festive Ads,2024-11-25,2024-12-25,Social Media,18033.58,360,100,24018.76,17048,119336
CAMP08888,Influencer Boost,2024-05-26,2024-06-04,Event,16021.86,768,221,51337.76,3513,21078
CAMP08889,Summer Sale,2024-12-10,2024-12-30,Social Media,11681.08,2999,22,3410.6,1964,23568
CAMP08890,Winter Sale,2024-12-21,2025-01-07,Event,12459.25,1063,134,29149.46,5895,106110
CAMP08891,Email Blast,2024-07-02,2024-07-21,Social Media,11735.02,879,62,13389.42,393,3144
CAMP08892,Summer Sale,2024-08-02,2024-08-31,Event,18448.34,1582,28,4413.09,1845,35055
CAMP08893,Festive Ads,2024-09-13,2024-09-25,Email,1254.02,4751,453,43932.96,5377,91409
CAMP08894,Summer Sale,2024-10-06,2024-11-02,Email,2929.76,3634,140,14438.39,13850,180050
CAMP08895,Influencer Boost,2024-01-09,2024-01-29,Social Media,6211.97,3574,664,197950.54,10205,51025
CAMP08896,Email Blast,2024-06-10,2024-06-26,Email,17890.32,4054,830,116349.24,3095,24760
CAMP08897,Email Blast,2024-06-26,2024-07-07,Email,5615.37,2570,369,106596.99,17102,222326
CAMP08898,Festive Ads,2024-06-30,2024-07-19,Email,2740.39,1584,303,28791.71,14406,216090
CAMP08899,Brand Awareness,2024-11-19,2024-12-13,Social Media,6021.79,4758,485,61759.24,7075,127350
CAMP08900,Summer Sale,2024-10-10,2024-11-06,Social Media,15158.24,4221,634,127647.75,5693,102474
CAMP08901,Winter Sale,2024-07-08,2024-08-01,Event,1337.65,1173,5,1436.13,655,3275
CAMP08902,Brand Awareness,2024-09-15,2024-10-12,Social Media,4156.05,4662,65,10695.83,14615,175380
CAMP08903,Email Blast,2024-08-03,2024-08-27,Event,9937.96,3643,470,54618.33,17327,277232
CAMP08904,Influencer Boost,2024-04-20,2024-04-28,Social Media,1518.42,4141,344,86642.18,30,270
CAMP08905,Influencer Boost,2024-02-09,2024-02-18,Influencer,4090.45,1656,261,44868.48,10781,64686
CAMP08906,Brand Awareness,2024-06-15,2024-07-14,Email,3740.53,3938,890,191595.21,18285,255990
CAMP08907,Brand Awareness,2024-06-19,2024-06-29,Influencer,9969.64,1521,227,31126.39,11700,93600
CAMP08908,Email Blast,2024-11-10,2024-12-06,Email,17615.46,4195,363,89300.91,7503,82533
CAMP08909,Summer Sale,2024-04-11,2024-05-10,Influencer,6103.18,1488,388,62034.4,8294,140998
CAMP08910,Winter Sale,2024-06-13,2024-06-24,Influencer,7793.21,2532,127,37615.64,875,14000
CAMP08911,Influencer Boost,2024-08-08,2024-08-13,Event,6818.85,1331,19,3585.5,18241,182410
CAMP08912,Product Launch,2024-06-07,2024-06-26,Influencer,6496.53,3119,313,74059.05,4979,84643
CAMP08913,Summer Sale,2024-05-19,2024-06-12,Event,7101.56,3580,757,39317.05,4782,47820
CAMP08914,Summer Sale,2024-05-30,2024-06-13,Social Media,12099.68,1161,212,52009.35,5633,33798
CAMP08915,Festive Ads,2024-02-21,2024-02-27,Event,15044.93,2021,189,52672.01,8616,68928
CAMP08916,Summer Sale,2024-02-21,2024-02-29,Event,6224.32,2509,50,13205.22,14875,178500
CAMP08917,Festive Ads,2024-05-03,2024-05-31,Social Media,3789.75,1768,136,9631.45,4027,80540
CAMP08918,Email Blast,2024-03-10,2024-03-28,Email,13667.63,2300,78,10365.5,4009,56126
CAMP08919,Festive Ads,2024-11-13,2024-12-12,Influencer,9679.91,4830,121,16197.14,9845,68915
CAMP08920,Winter Sale,2024-10-20,2024-11-05,Influencer,684.6,2648,737,76208.34,11527,126797
CAMP08921,Email Blast,2024-10-04,2024-11-02,Social Media,8745.01,4232,368,27719.46,1376,24768
CAMP08922,Summer Sale,2024-05-19,2024-06-12,Social Media,10967.24,3693,437,30350.37,7641,76410
CAMP08923,Influencer Boost,2024-10-07,2024-10-22,Event,13186.61,734,8,417.96,4360,78480
CAMP08924,Email Blast,2024-07-02,2024-07-20,Social Media,14399.73,4168,808,115310.65,19304,96520
CAMP08925,Brand Awareness,2024-02-10,2024-02-21,Event,17083.8,721,34,7922.84,471,6594
CAMP08926,Winter Sale,2024-04-24,2024-05-15,Email,3172.52,170,45,2329.1,13410,214560
CAMP08927,Email Blast,2024-01-25,2024-02-20,Event,1770.2,4381,1163,240912.96,18042,288672
CAMP08928,Influencer Boost,2024-09-20,2024-10-19,Email,19965.66,473,15,2198.41,9265,185300
CAMP08929,Brand Awareness,2024-03-07,2024-03-27,Event,885.86,1720,134,10797.3,5299,74186
CAMP08930,Email Blast,2024-05-09,2024-05-31,Social Media,12295.98,3313,258,65718.32,18558,241254
CAMP08931,Influencer Boost,2024-01-18,2024-01-26,Event,659.36,1553,441,50125.5,18614,279210
CAMP08932,Brand Awareness,2024-03-27,2024-04-08,Social Media,18067.38,515,124,10940.69,1346,13460
CAMP08933,Influencer Boost,2024-03-04,2024-03-29,Email,17586.65,4350,227,26223.26,14499,217485
CAMP08934,Festive Ads,2024-03-03,2024-03-21,Social Media,14984.54,4576,151,25099.67,14189,156079
CAMP08935,Brand Awareness,2024-02-15,2024-02-27,Event,15150.78,2785,815,129395.71,879,12306
CAMP08936,Email Blast,2024-10-29,2024-11-25,Influencer,14566.23,4155,248,60114.65,13033,195495
CAMP08937,Influencer Boost,2024-10-04,2024-10-14,Influencer,4983.38,1462,186,25134.02,8387,92257
CAMP08938,Email Blast,2024-10-10,2024-11-09,Email,6545.41,2683,332,71345.03,4371,30597
CAMP08939,Influencer Boost,2024-01-15,2024-01-30,Influencer,16857.12,2449,730,89893.72,8612,120568
CAMP08940,Winter Sale,2024-09-29,2024-10-14,Event,12699.27,1695,341,81320.54,7822,70398
CAMP08941,Influencer Boost,2024-10-21,2024-11-15,Email,9803.99,2611,552,160780.13,7697,153940
CAMP08942,Winter Sale,2024-10-01,2024-10-07,Social Media,2860.4,4139,420,77981.99,8241,82410
CAMP08943,Product Launch,2024-12-03,2024-12-24,Email,15208.34,4517,405,24298.39,19334,96670
CAMP08944,Influencer Boost,2024-10-29,2024-11-09,Social Media,19532.51,2149,370,100440.76,18940,284100
CAMP08945,Summer Sale,2024-01-26,2024-02-02,Social Media,18129.91,2534,372,98327.52,7573,136314
CAMP08946,Product Launch,2024-12-12,2025-01-06,Event,2349.01,3335,1000,122960.13,14223,156453
CAMP08947,Product Launch,2024-12-15,2025-01-10,Influencer,3018.47,4228,528,36402.59,7783,124528
CAMP08948,Email Blast,2024-09-05,2024-09-13,Email,7241.65,148,37,7001.83,13141,236538
CAMP08949,Product Launch,2024-04-25,2024-05-12,Influencer,6213.63,1599,27,5412.32,7378,36890
CAMP08950,Email Blast,2024-01-14,2024-01-28,Influencer,7868.22,4930,344,48925.1,10478,52390
CAMP08951,Winter Sale,2024-05-26,2024-06-21,Event,10028.89,1652,444,109420.21,403,3224
CAMP08952,Winter Sale,2024-09-15,2024-10-07,Email,6241.94,1258,241,20771.29,16017,192204
CAMP08953,Product Launch,2024-01-08,2024-01-16,Event,15469.58,2645,612,162070.53,9226,119938
CAMP08954,Email Blast,2024-08-21,2024-08-26,Event,17502.15,3026,887,76218.01,5909,35454
CAMP08955,Brand Awareness,2024-06-07,2024-06-25,Influencer,19466.58,1301,15,2839.82,18329,293264
CAMP08956,Winter Sale,2024-07-27,2024-08-06,Influencer,6676.74,4029,1208,326760.61,4015,64240
CAMP08957,Influencer Boost,2024-04-25,2024-05-10,Email,19399.52,569,48,7135.92,3251,19506
CAMP08958,Product Launch,2024-08-22,2024-09-12,Social Media,17148.22,454,61,12524.06,6954,97356
CAMP08959,Summer Sale,2024-10-27,2024-11-10,Influencer,1370.83,3521,852,154397.92,13470,269400
CAMP08960,Winter Sale,2024-09-25,2024-10-10,Event,8040.22,2579,252,20498.33,5813,34878
CAMP08961,Winter Sale,2024-07-17,2024-07-27,Social Media,9707.67,4806,578,136154.27,17326,138608
CAMP08962,Influencer Boost,2024-08-08,2024-08-25,Social Media,1981.24,3693,124,7576.8,15165,90990
CAMP08963,Brand Awareness,2024-02-28,2024-03-28,Email,16713.72,3758,812,136434.52,11852,154076
CAMP08964,Influencer Boost,2024-10-21,2024-11-17,Event,13937.55,1435,137,30824.4,2282,15974
CAMP08965,Influencer Boost,2024-08-25,2024-09-02,Email,4641.91,1777,248,21034.0,12950,207200
CAMP08966,Winter Sale,2024-03-27,2024-04-23,Social Media,5623.84,460,52,9524.97,12443,174202
CAMP08967,Product Launch,2024-08-23,2024-09-15,Event,14413.41,728,96,11938.48,17853,249942
CAMP08968,Brand Awareness,2024-10-20,2024-10-30,Email,6248.16,1926,311,39052.11,12870,218790
CAMP08969,Summer Sale,2024-04-21,2024-05-07,Email,18120.77,4406,625,140673.52,1155,10395
CAMP08970,Summer Sale,2024-10-04,2024-10-12,Social Media,1387.14,400,72,12637.88,1758,14064
CAMP08971,Summer Sale,2024-05-18,2024-06-07,Event,9375.68,1120,238,25554.21,14609,189917
CAMP08972,Influencer Boost,2024-02-25,2024-03-13,Influencer,7346.23,2518,145,18464.24,18568,222816
CAMP08973,Winter Sale,2024-01-31,2024-02-27,Event,2900.4,4359,881,143751.43,3005,60100
CAMP08974,Brand Awareness,2024-06-23,2024-07-06,Influencer,10696.62,4062,159,9359.98,14769,147690
CAMP08975,Email Blast,2024-02-16,2024-02-28,Social Media,8604.72,3155,612,81598.87,17732,88660
CAMP08976,Summer Sale,2024-02-11,2024-03-12,Social Media,7295.5,4333,498,123499.85,19993,359874
CAMP08977,Festive Ads,2024-01-09,2024-01-22,Social Media,19750.68,2612,64,13924.07,12855,257100
CAMP08978,Festive Ads,2024-05-17,2024-05-31,Social Media,7642.73,3190,551,130778.82,3476,59092
CAMP08979,Email Blast,2024-02-21,2024-03-11,Event,11977.0,1559,23,5650.74,18933,321861
CAMP08980,Summer Sale,2024-11-04,2024-11-11,Influencer,3909.22,1409,101,8759.41,8010,144180
CAMP08981,Influencer Boost,2024-10-19,2024-10-27,Email,826.16,386,61,3381.66,3779,49127
CAMP08982,Festive Ads,2024-12-10,2025-01-05,Influencer,6271.32,3380,638,179953.09,1538,29222
CAMP08983,Festive Ads,2024-02-15,2024-02-28,Email,17009.29,1221,68,8763.93,17670,123690
CAMP08984,Festive Ads,2024-07-29,2024-08-23,Email,13217.93,673,152,31128.59,6512,52096
CAMP08985,Influencer Boost,2024-10-15,2024-10-23,Email,19440.6,1579,231,59274.55,9315,74520
CAMP08986,Summer Sale,2024-07-09,2024-07-28,Social Media,5511.19,3921,137,36414.69,6930,55440
CAMP08987,Summer Sale,2024-11-01,2024-11-14,Social Media,4844.59,3309,862,88667.84,11869,106821
CAMP08988,Festive Ads,2024-06-12,2024-07-04,Email,13439.99,352,43,9132.98,6885,130815
CAMP08989,Influencer Boost,2024-08-23,2024-09-16,Influencer,8290.78,1769,43,12141.33,4535,27210
CAMP08990,Influencer Boost,2024-02-12,2024-03-09,Social Media,12314.51,4528,988,130625.27,6973,104595
CAMP08991,Product Launch,2024-01-05,2024-02-04,Social Media,1218.99,3062,837,108192.74,1230,12300
CAMP08992,Festive Ads,2024-12-24,2025-01-03,Influencer,7036.54,948,42,12367.63,4571,31997
CAMP08993,Winter Sale,2024-08-14,2024-09-07,Influencer,16745.89,1170,267,23957.09,465,3720
CAMP08994,Brand Awareness,2024-09-18,2024-10-17,Email,3520.69,4198,387,112375.24,1903,30448
CAMP08995,Winter Sale,2024-05-14,2024-05-26,Social Media,19636.63,2203,564,52013.6,3408,23856
CAMP08996,Festive Ads,2024-03-16,2024-04-06,Email,18652.03,2105,488,112379.49,4348,30436
CAMP08997,Product Launch,2024-05-07,2024-05-19,Influencer,3133.91,141,19,4129.1,2847,25623
CAMP08998,Brand Awareness,2024-11-07,2024-12-02,Event,19614.6,3430,440,39606.56,17343,173430
CAMP08999,Influencer Boost,2024-01-20,2024-02-07,Social Media,11310.4,4131,95,18387.64,6304,69344
CAMP09000,Brand Awareness,2024-02-28,2024-03-08,Influencer,12406.37,3507,304,88958.8,8962,89620
CAMP09001,Influencer Boost,2024-12-04,2024-12-31,Event,1934.32,878,134,19534.05,6285,56565
CAMP09002,Brand Awareness,2024-03-30,2024-04-16,Event,17296.37,327,70,17042.73,8679,43395
CAMP09003,Summer Sale,2024-08-11,2024-09-06,Email,6656.92,4166,837,209994.07,14677,205478
CAMP09004,Brand Awareness,2024-04-05,2024-04-28,Event,18688.02,2792,59,10492.73,12436,124360
CAMP09005,Summer Sale,2024-12-07,2024-12-21,Influencer,16760.01,4886,97,28667.93,1550,29450
CAMP09006,Influencer Boost,2024-11-17,2024-11-26,Influencer,14705.63,2970,214,21164.6,4243,59402
CAMP09007,Product Launch,2024-03-02,2024-03-25,Influencer,11844.52,1257,248,25339.21,8608,137728
CAMP09008,Festive Ads,2024-11-04,2024-11-22,Social Media,5992.48,3587,860,202067.25,3224,54808
CAMP09009,Influencer Boost,2024-11-23,2024-12-10,Influencer,4675.14,2830,96,16391.39,14319,71595
CAMP09010,Email Blast,2024-09-23,2024-10-18,Email,7635.76,636,76,6317.96,9776,58656
CAMP09011,Email Blast,2024-08-21,2024-09-02,Influencer,6675.86,2148,484,66403.58,16884,303912
CAMP09012,Influencer Boost,2024-11-04,2024-11-17,Event,8877.18,3970,160,13056.07,15315,76575
CAMP09013,Brand Awareness,2024-09-29,2024-10-22,Event,8197.0,2912,146,41833.19,15581,311620
CAMP09014,Brand Awareness,2024-05-01,2024-05-14,Influencer,10612.19,1102,16,3485.93,9167,146672
CAMP09015,Influencer Boost,2024-06-18,2024-07-14,Influencer,12244.35,3886,1089,116897.42,9769,48845
CAMP09016,Winter Sale,2024-09-10,2024-10-06,Influencer,15328.81,2449,325,57169.1,19874,397480
CAMP09017,Influencer Boost,2024-09-07,2024-09-26,Email,13340.67,751,25,4171.65,7063,91819
CAMP09018,Email Blast,2024-02-06,2024-02-29,Influencer,4496.95,3413,162,21663.83,7962,95544
CAMP09019,Winter Sale,2024-03-06,2024-03-19,Influencer,19674.5,3116,869,181971.96,8266,82660
CAMP09020,Brand Awareness,2024-03-23,2024-04-16,Influencer,14628.0,4762,1130,129967.96,11117,166755
CAMP09021,Winter Sale,2024-09-07,2024-09-16,Event,18946.23,2550,319,21603.32,19368,116208
CAMP09022,Email Blast,2024-05-26,2024-06-09,Event,15685.2,2035,342,22137.08,3541,70820
CAMP09023,Email Blast,2024-03-12,2024-04-05,Event,14527.58,4828,1425,417206.58,5578,66936
CAMP09024,Winter Sale,2024-06-10,2024-06-29,Social Media,10655.86,2949,514,59740.73,12206,85442
CAMP09025,Festive Ads,2024-07-10,2024-07-21,Email,8539.42,1076,255,24404.38,7984,151696
CAMP09026,Winter Sale,2024-10-29,2024-11-23,Social Media,17753.28,4277,957,175273.96,3160,50560
CAMP09027,Email Blast,2024-03-15,2024-03-31,Social Media,14556.44,2373,7,520.7,5539,33234
CAMP09028,Brand Awareness,2024-06-19,2024-06-24,Social Media,8643.97,4078,1039,275709.03,14685,249645
CAMP09029,Product Launch,2024-10-09,2024-10-23,Event,7893.9,3206,520,121948.45,16171,113197
CAMP09030,Influencer Boost,2024-04-10,2024-05-01,Email,6631.81,557,167,40932.25,3009,21063
CAMP09031,Winter Sale,2024-08-24,2024-09-14,Social Media,4002.82,3664,152,16674.85,1568,9408
CAMP09032,Email Blast,2024-02-29,2024-03-12,Email,12392.29,230,40,7087.66,15272,305440
CAMP09033,Product Launch,2024-04-17,2024-04-27,Event,3084.28,3880,212,59314.79,14952,194376
CAMP09034,Festive Ads,2024-08-27,2024-09-01,Event,4362.39,964,156,27487.04,4723,61399
CAMP09035,Summer Sale,2024-12-08,2025-01-03,Influencer,11378.97,985,260,29132.19,15964,223496
CAMP09036,Product Launch,2024-07-28,2024-08-12,Social Media,13897.42,723,46,5690.46,19963,279482
CAMP09037,Brand Awareness,2024-03-26,2024-04-23,Email,18751.77,1719,389,22814.99,8537,136592
CAMP09038,Brand Awareness,2024-02-06,2024-02-19,Social Media,9765.97,825,162,43941.15,8803,158454
CAMP09039,Brand Awareness,2024-01-27,2024-02-11,Influencer,4097.67,1167,27,2185.41,15872,301568
CAMP09040,Brand Awareness,2024-03-23,2024-04-06,Influencer,3661.2,3508,932,274250.56,211,4009
CAMP09041,Winter Sale,2024-09-11,2024-09-21,Social Media,9254.05,3784,403,59949.5,1146,12606
CAMP09042,Brand Awareness,2024-12-09,2024-12-16,Email,11420.5,4103,1073,109308.56,15597,296343
CAMP09043,Brand Awareness,2024-09-24,2024-10-01,Event,14900.88,2882,32,4068.69,14476,144760
CAMP09044,Email Blast,2024-06-06,2024-06-11,Email,9755.52,3763,277,19651.26,9152,137280
CAMP09045,Product Launch,2024-10-20,2024-11-13,Email,16627.15,988,295,54338.47,9500,180500
CAMP09046,Brand Awareness,2024-09-05,2024-09-28,Event,4166.5,4965,996,224649.02,11671,210078
CAMP09047,Festive Ads,2024-01-14,2024-02-07,Email,13506.95,3959,857,195672.22,17431,156879
CAMP09048,Summer Sale,2024-08-06,2024-09-01,Social Media,2875.33,1206,191,20629.53,12554,75324
CAMP09049,Influencer Boost,2024-07-24,2024-08-15,Influencer,17758.38,3597,347,73170.78,7597,151940
CAMP09050,Summer Sale,2024-05-12,2024-06-05,Event,10893.74,2935,193,29449.58,16059,240885
CAMP09051,Brand Awareness,2024-12-12,2025-01-08,Event,12542.05,142,40,4357.46,13680,246240
CAMP09052,Product Launch,2024-11-08,2024-11-23,Email,3876.58,1304,145,34523.09,4397,70352
CAMP09053,Summer Sale,2024-06-02,2024-06-16,Social Media,13978.45,499,100,18193.79,19719,276066
CAMP09054,Summer Sale,2024-06-19,2024-07-07,Event,18175.67,4728,878,220462.37,6503,32515
CAMP09055,Winter Sale,2024-05-09,2024-05-28,Social Media,14729.51,460,132,33441.72,1522,18264
CAMP09056,Product Launch,2024-01-20,2024-02-18,Influencer,3561.44,4557,766,93261.4,5520,99360
CAMP09057,Influencer Boost,2024-07-15,2024-07-20,Event,14035.34,3208,146,21389.87,7873,133841
CAMP09058,Winter Sale,2024-05-26,2024-06-20,Event,8646.51,932,42,6298.78,17511,175110
CAMP09059,Product Launch,2024-05-24,2024-06-16,Influencer,14252.55,4337,1113,283020.25,17442,296514
CAMP09060,Influencer Boost,2024-05-20,2024-06-02,Event,7076.82,2702,561,150470.76,12147,133617
CAMP09061,Brand Awareness,2024-11-16,2024-12-11,Email,7772.02,1308,153,23515.87,959,4795
CAMP09062,Product Launch,2024-04-27,2024-05-20,Event,17088.8,303,39,11042.25,11040,143520
CAMP09063,Influencer Boost,2024-12-23,2024-12-28,Event,1901.32,1485,412,80717.43,19615,294225
CAMP09064,Email Blast,2024-12-03,2024-12-29,Event,7850.1,4205,150,43935.51,17903,143224
CAMP09065,Festive Ads,2024-09-14,2024-09-28,Email,15066.55,3029,475,84864.49,16570,82850
CAMP09066,Winter Sale,2024-08-24,2024-09-11,Social Media,1014.99,4826,1013,297145.01,9457,132398
CAMP09067,Influencer Boost,2024-09-05,2024-09-17,Event,14310.6,4208,595,112777.9,1396,25128
CAMP09068,Email Blast,2024-01-23,2024-02-18,Social Media,8493.75,524,47,5092.38,3064,33704
CAMP09069,Email Blast,2024-08-01,2024-08-12,Social Media,18525.12,4991,697,46095.8,7449,126633
CAMP09070,Summer Sale,2024-03-04,2024-03-31,Event,13953.67,4866,991,191939.04,17244,241416
CAMP09071,Winter Sale,2024-03-29,2024-04-13,Email,8503.02,1477,148,15817.15,6097,54873
CAMP09072,Product Launch,2024-07-01,2024-07-15,Influencer,19027.73,2536,521,100377.71,4403,30821
CAMP09073,Influencer Boost,2024-04-26,2024-05-11,Social Media,19505.22,1358,144,8455.1,11814,189024
CAMP09074,Winter Sale,2024-03-03,2024-03-16,Email,18250.24,3824,414,24151.8,12874,154488
CAMP09075,Winter Sale,2024-06-02,2024-06-11,Social Media,4983.77,64,9,1200.08,5925,41475
CAMP09076,Email Blast,2024-12-08,2024-12-31,Email,6864.43,630,155,20741.54,4381,70096
CAMP09077,Brand Awareness,2024-09-15,2024-10-11,Email,4186.28,1570,404,100995.3,8653,112489
CAMP09078,Email Blast,2024-05-12,2024-05-22,Email,14283.34,1424,266,48747.02,12033,144396
CAMP09079,Festive Ads,2024-08-10,2024-09-09,Email,17880.56,4676,397,117999.25,9472,132608
CAMP09080,Summer Sale,2024-04-17,2024-05-07,Event,10406.24,2622,620,175026.55,19094,210034
CAMP09081,Product Launch,2024-09-08,2024-10-03,Social Media,6699.71,2405,389,34529.48,11434,91472
CAMP09082,Summer Sale,2024-12-11,2025-01-04,Social Media,10291.11,2329,404,93178.37,12869,90083
CAMP09083,Product Launch,2024-01-27,2024-02-23,Event,3376.17,4694,1371,78966.72,3253,35783
CAMP09084,Email Blast,2024-06-15,2024-06-23,Social Media,8067.09,1876,66,3895.14,10089,191691
CAMP09085,Influencer Boost,2024-04-11,2024-04-24,Influencer,3529.68,386,13,3174.92,12540,125400
CAMP09086,Influencer Boost,2024-09-30,2024-10-12,Event,1705.66,4398,17,3361.43,6349,95235
CAMP09087,Email Blast,2024-01-15,2024-02-03,Influencer,12155.67,3624,283,52497.63,408,3672
CAMP09088,Winter Sale,2024-01-07,2024-02-04,Email,6100.67,3032,820,182410.44,4950,44550
CAMP09089,Product Launch,2024-06-06,2024-06-15,Social Media,15217.81,1244,45,5182.57,5930,94880
CAMP09090,Festive Ads,2024-02-26,2024-03-21,Email,16845.84,3567,407,104328.2,17890,143120
CAMP09091,Influencer Boost,2024-01-24,2024-02-16,Email,17008.77,3435,400,88101.65,17390,243460
CAMP09092,Summer Sale,2024-06-05,2024-06-24,Social Media,10341.73,98,19,1411.45,1966,15728
CAMP09093,Product Launch,2024-12-20,2025-01-01,Social Media,2595.44,3284,650,153638.93,10196,122352
CAMP09094,Summer Sale,2024-11-16,2024-12-02,Email,2013.45,3989,295,55938.89,1095,15330
CAMP09095,Winter Sale,2024-02-27,2024-03-17,Email,10578.14,3092,843,46370.15,2040,24480
CAMP09096,Summer Sale,2024-01-05,2024-01-26,Email,5206.17,4274,1106,190385.84,17311,155799
CAMP09097,Winter Sale,2024-03-08,2024-03-23,Social Media,16433.18,2545,432,125828.93,4845,53295
CAMP09098,Influencer Boost,2024-06-26,2024-07-02,Social Media,2666.44,609,25,6413.94,6976,69760
CAMP09099,Product Launch,2024-02-12,2024-02-22,Email,11124.86,249,38,5895.41,19155,249015
